text,label
"die, die quote season 3 stolen heart heard here, trailer.",-1
got anywheredoor st5 doraemon,0
die die?....whyyyy?????,-1
upside song fun,1
steve dustin dy turn tv,-1
134 called shock jock cuz shock not cuz get shocked yayyy,0
love stranger thing,1
,0
"henderson steve duo back but line die , die no man pls not",0
setting timer 10 day,0
surprise u,1
woohoo!! are!,1
054 know nancy wheeler scene brings shooting season free firee,0
know robin safe dustin wont robin episode 5,0
"fym u die, die not chance",-1
funky music scene gonna make u cry,1
waiting,0
season 5 bad,-1
"die,i die??? mean?",-1
look great! mileven forever!,1
steve dustin support up45,1
"die , die..... gave u trauma real",-1
there anywhere door,0
earth vecna kneeling to!??!???!!??,-1
aint no way volume 2,0
noooo dusteve. neither die,-1
hopper less screen time,0
welcome derry hbo already stole chain late lil kid show,-1
uhh yessss zaddddyyyy lesss gooo,1
witnessing historic moment,1
everyone die die,-1
"background music quote die, die damn got",-1
im hyped,1
see part arrive.,0
absolutely peak,1
yes robin,0
steve dustinplease dont die,0
hope vecna win battle.,1
"steve, dustin no! neither dying, end story.",0
upside track gonna hit 0010,0
omg,1
holly wheeler lover assemble,1
old generic shit,-1
great,1
volume 2 release date,0
134 already lost eddie cant lose bro,-1
holy shit??,-1
"eleven sacrifice dies, guaranteed, thats teach brilliant mind write story write, but someone sacrifice themselves, audience already seen time time again, find extremely boring uncreative uninnovative.",-1
steve dustin not die im not letting,-1
"die, die no, no one dy happy.",0
getting insane,1
jonathan dead,-1
else came within hour,0
look el mike??!! 109guys help im getting insane byler doubts!!!!,-1
peak show,0
man wasnt looking forward season but holy crap. say let cook.,-1
"136 duffer brother ruin christmas everyone, there going hell pay. although, british, ill probably soothing cup tea write strongly worded letter netflix.",-1
,0
",, ,",0
"die, die nah die heart dy oops make no sense",-1
028 anywhere door!!! doraemon x st collab,1
dont want dustin steve,-1
"die, die die",-1
die dieyou die die,-1
stand,0
"steveduatin die,i diemeif die also die",-1
steve dying noo!,-1
"crying?!!? die, die hit right heart. please nooooooo",-1
netflix stranger thing good.,1
trailer... going epicccc,1
1 hr,0
,0
walk em wheeler,0
finally 2025 gonna end well steve not gonna die,0
steve die die dustin die die nooo please die died fastly,-1
"anything happens steve dustin, wage war duffer brother",0
welcome derry ended guess would,1
nobody else freaking giant pulsating glowing orb?? el apparently going full phoenix force powers??!!,0
"die, die.uhh no one said anything dying",-1
ahhhhhhhhhhh,1
"die, die???? huh",-1
120 ted?,0
lfg!!!!!!,1
editing firethat music sync,1
"die, die no hell no",-1
hell that?!,-1
"everyone please dont dieme pls someone, die",-1
omg!,0
stop watching chainsaw man reze arc,-1
"hope end, story not like game thrones...",0
"142 kneew it! theory upside mirrored dimension x hawkins. go sky inside upside down, probably end upside downed dimension x! think ud like disc, middle mr. clarkes drawing wormhole. mindflayer cant travel hellscape, henry seen flying season 4, needed physical bridge cross. might even paralleled johnathan steve climbing radio tower. excited!",1
million time better meghan show,1
1 hr gang,0
delightful derek erica????,0
steve dustin going sacrifice themselves????noooo mann,-1
holy peakness,1
posted birthday woo,1
120 crazy whattttt helllllllllllll,-1
"think happy ending, havent paying attention ramsay bolton",0
think creamed little bit.,-1
,1
ok need see nancy actress turn next female action hero. like new alien movie ripley,0
nancy demon timing,0
mike finally going upside,0
"120 come vecna dont play,great shot",1
hey whats goin will? no one mentioning this?,-1
"steve die, diedustin die, dieme dont die!!",-1
steve,1
128 part reminds maybe upside coming end.,0
im already seated. thank you!,1
sucki,-1
,-1
thought supposed easy part. was.,1
cant wait,1
none youu gonna die command,0
nancy aura season crazyyyyy!!!!!!,1
die die die gonna case missing duffer bros.,-1
one. last. adventure. literally.,0
sarah connor wrong wide history time,-1
"die, die giving chill",-1
hope end tease korean sequel spinoff,1
"steve die , diedustin die dieme cant die",-1
watching watched season 1 trippy,0
"t straight look 100 time better volume 1, bro, im hyped! yea guy ik vol 1 build",1
no way fielding set,0
made eleven cringe season.,-1
holy shit,-1
crazy early,0
tinguri web series. nice tinguru,1
cant waittt!!,1
yesss paldoooo,1
die die,-1
"guess everyone die , die",-1
leave steve dustin alone !,0
hopefully netflix wont make child imagination,0
im ready but im also not ready,-1
dustyn cute u guy dont know obsession w stranger thing wish real,1
"early, hope volume 2 better volume 1",1
"?you die, die die, ninth final episode vanishing netflix subscriber",-1
054 nancy walk em wheeler,0
,1
guy feel like prophet t confirmed many predictionstheories,1
"favourite combo steve , mike el. music intense made watch 12 time trailer",1
"within 2 hour gang, gather",0
bigger anyone imagine. amazing duffer bros. cant wait...,1
vickie robin dead im gonna cry,-1
"dont fing die, die medontno",-1
let goooooo!!!!!!!!the countdown begin stranger thing friends!!!,1
"die, die.no, no, not this. smh not today.",-1
oh yeah!,1
havind really bad feeling jonathan going diee,-1
steve dy riot.,-1
die die die die,-1
one didnt blink entire trailer,0
"die, die.oh god noooo",-1
"duffer brother whole team ... sky limit ... keep building it..... steve dustin reunion..... everything wanted damn.... white eye , yes get another byers power show ... cant wait cant wait nov26",1
byler attendance check,0
steve dying im not ready!!!,-1
,-1
theyre repeating format every season. hope better season 5 vol 1. final season god sake.,1
mileven broke up?,0
not seeing looking trailer yesterday!,-1
"die , die no",-1
gonna awesome,1
please dont let die die next not horse,-1
love season nancy hair gun keep getting bigger lmao,1
stranger thing droppin day show 122525. album title broken but chosen,0
derek vecna,0
heartbeat going faster watch post credit scene series not ending... duffer brother,1
kali attacking hopper,0
please dont freaking die!!!!,-1
"die, die.netflix gonna deliver u depression christmas!",-1
yeeee.,0
delightful derek,0
049 wasnt dead vol 1?,0
vamoooooo,0
nancy rambo,0
yeah steve dustin gone,0
black screen next scene steve dustin dead end beginning play background everyone cry,-1
less hour gang,0
everyones acting like life depends tbh mine does!!!!!,0
need od erica sassy girl,1
look like stinker ngl,-1
"so, rumour true. havent yet seen single shot finale episode!!!.. gonna peak.",1
59 minutes.,0
vecna giving grinch vibe cant take serious season.,-1
im not ready,-1
"betting money byler not canon, but want see show take finale",0
wow,0
nancy always walking,-1
steve,0
swear vanishing duffer bros really happen die die come true,-1
die die no please,-1
less hour gang,0
die diethis gonna peak,1
aaaaaaaaaaaaaaaah,1
no shut,-1
"die, die shiiiit year ?? better not",-1
please no one die....i dont want cry new year eve,-1
really hope im falling typical trailer tactic but see joyce holding cry cant help but think hell jonathan?,-1
dustin anf steve r back 137,0
peak,0
,1
else early???,1
sure death steve hairington,0
help stawp wasnt ready no enough,-1
die die ????,-1
peakkkkk,0
forever st lover,1
steve harrington dy wrap,-1
steve dustin,0
vol 2 gonna goted!!mark word !,1
none dy,0
"die, die two get blood them, duffer brother die",-1
pure goosebump,1
point christmas side quest main story,0
t peak already,1
"no sign byler ,,,, finally... mileven endgame.",0
welcome derry,0
agh cant wait,1
going peak,1
umwatched b4 1hr really waiting,0
hype,0
many time watched this?me yes,0
think nothing would happen steve dustin dustin still stiff face steve..so still rift going hug scene didnt come..may saved near death experience make dustin hug steve cry emotionally..i hope,0
everything weve ever assumed upside dead wrong?i sense plot coming guy,-1
050 thought wheeler couldnt get cooler,1
die die no pls no,-1
cant wait nonsense end.,-1
"time, new world tuff",0
"die , die dustin henderson steve harrington",0
"cant lose steve dustin. theyre bros life. dustin gotta live, eddie.",0
"die, die. damn instant tears!!! lovely see two back together again.",1
"guess voldemo..ehm, vecna die 11 cry couple minute trying poop, killed power love friendship? would unexpected",-1
atleast dusty steve together,1
dustin better not die. he favorite male character,1
58 min omg,0
055 walk em wheeler strike,0
mean die die??????? meeaann please dont tell violent death dufferd reffering vicky .. girlie not look good position rn,-1
crazyyyyy,1
erica!?,0
"no plsss not die, die",-1
getting time travel vibe,0
im excited!,1
peak,0
"finally! waiting trailer..... die, die. oh nooooo no!",-1
done derry volume 2 need pick slack.,1
"naah man whats die , die shiiii die , goddamnit die",-1
027 visuals liminal space ohh god love sm,1
"die, die, please dramatics, let hope make alive!",1
intense thing ive ever watched.,1
8 go badddd take hopper like that???,-1
"duffer brother shawn levy trust. dearest, byler, please dont betray us. love, delusional",0
,1
part nancy shoot military iconic,1
"steve dusting die, dead forever always",-1
135 no god please no,-1
ted walk em wheeler gonna smoke vecna,0
no dont say die die,-1
run hig,0
"steve die, die. dustin die, die.someone duo die, telling shxt def break hearts!!",-1
less one hour squad gather,0
die die.,-1
jez badass show ever woooo cant wait but wait,1
yeah not expecting another trailer,-1
getting hotter hotter,1
goated series reason,1
omgthats going insaneeeee,-1
steveveveveveveve dustinnnnnnnn noopooooooo,0
watching hour,0
"die, die? dont dare!!!",-1
120 wheeler house holly memories??,0
im cry already im not making final,-1
go crazy el,0
,1
oh goddididhf,-1
die die wow,-1
"033 listen guys, upside like corridor worm whole demogorgon travel normal hawkins. venca kidnapping 12 child strengthen wall wormhole. said mr. clarke wormhole extremely unstable. saw wall surrounding whole hawkins center upside hawkins lab, cause thats portal dimension x located. whole upside passage wormhole. remember eleven send dimension x mean opened two door one upside one dimension x but whose door located upside hawkins lab shown trailer.",0
bylerrr,0
shit shit shit shit scared excited time,1
oh god,-1
know scared steve dustin dare,-1
gonna die,-1
mike safest character rn,1
dammmn finale shouldve released theatre,-1
"steve, dustin, vickie dead",-1
vecnas going crazy,0
someone not making volume 2,-1
nooo please,-1
hope max gonna wake,1
die die?,-1
steve dy riot!,-1
dustin steve die die dont dare fuckin die,-1
going memorable christmas ever experienced.,1
not even ready much gonna cry episode,-1
drue brutalno,0
"steve dy , netflix dy",-1
"legend watched less 24 hour released, gather",0
end,0
no one die,0
click eletrocute demogorgon 135,0
steve dustin,1
"136 die, die well no?",-1
cant wait.,1
ive got goosebumbs this. ive never goosebumbs form movie,1
"fck yeah ! thats real trailer, no spoil !",1
hey henry dustin dont die ok,1
dont die dont die,-1
wow. but watching volume 1 volume 2 exam 2027,1
red guy vecna getting red mean dragon theory might become reality,1
going epic feel like one hero rise another one falls. cant see series ending without losing someone. welcome derry didnt disappoint hope one doesnt well.,1
mike dead asf.,-1
"excited af, lessgoooo",1
hope die.,-1
"die, die get tf dont pmo stop right two",-1
telling hospital attacked people still working,-1
