,comment_id,author,text,likes,published_at,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_label,roberta_label,pipeline_label
18505,Ugy3FSYpwraOC-SOjJh4AaABAg,@DesislavaDimitrova06,GUYYYYSSSSS OMGGGGGG😭😭😭😭😭😭😭,0,2025-12-15T13:59:23Z,0.0,1.0,0.0,0.0,0.5572618842124939,0.3095216453075409,0.1332164704799652,neutral,negative,negative
18506,UgzHV9Q9HOCZicm75Cd4AaABAg,@Holly-qv4ys,I can’t wait for the last few episodes who is with me,0,2025-12-15T13:59:24Z,0.0,1.0,0.0,0.0,0.002342596650123596,0.01692783273756504,0.9807296395301819,neutral,positive,positive
18507,UgzA3u24FjKig0blHvN4AaABAg,@Aquatofanablue,"Out now, I clicked so fast for a sad disappointment.😂😂😂😂😂",0,2025-12-15T13:59:23Z,0.325,0.675,0.0,-0.5209,0.5437320470809937,0.31501421332359314,0.1412537395954132,negative,negative,negative
18508,UgxWWU3uxQQj5UN4lKR4AaABAg,@MoshamiDupare-q2n,Its going to be crazy once again 😢,1,2025-12-15T13:59:21Z,0.286,0.714,0.0,-0.34,0.43806174397468567,0.3481829762458801,0.21375532448291779,negative,negative,negative
18509,UgxcuGg_JIuaknIUnGB4AaABAg,@chamika-Jw07,fuckora ❤‍🔥❤‍🔥,0,2025-12-15T13:59:21Z,0.0,1.0,0.0,0.0,0.10938084870576859,0.5901634097099304,0.3004557490348816,neutral,neutral,negative
18510,Ugx2lP8vbbCy9oztgUZ4AaABAg,@BestChaine,"Spoiler on the miniatures, I haven't started volume 1.",0,2025-12-15T13:59:20Z,0.0,1.0,0.0,0.0,0.35344356298446655,0.6106324791908264,0.035923928022384644,neutral,neutral,negative
18511,Ugz3p2LGK0jkKJPn9XV4AaABAg,@izxymia,WILL FLOATING 1:07 ??,0,2025-12-15T13:59:14Z,0.0,1.0,0.0,0.0,0.05875733122229576,0.8935292363166809,0.04771343991160393,neutral,neutral,negative
18512,UgyPGMVZmmYqagufv5V4AaABAg,@aadya_s,"GOD I HOPE MAX WAKES UP AND STAYS ALIVE WITH LUCAS, STEVEEE, MY SHAYLA WILL, DUSTIN, ROBIN AND HONESTLY EVERYONE AT THIS POINT.. OTHERWISE there'll be another season with episodes like: THE VANISHING OF THE DUFFER BROTHERS, THE MASSACRE AT NETFLIX and god.. many more",19,2025-12-15T13:59:13Z,0.0,0.709,0.291,0.9435,0.00989550445228815,0.23428361117839813,0.7558208703994751,positive,positive,negative
18513,UgxkZvSqKnTx_Gtq7bB4AaABAg,@Cravecinematrix11,Nancy wheeler Absolute Cinema 💯🎥🔥🔥🫡🤩 0:53,0,2025-12-15T13:59:13Z,0.0,1.0,0.0,0.0,0.003035259433090687,0.24709643423557281,0.7498683333396912,neutral,positive,positive
18514,Ugx4ZHMUiBBme6IVRhh4AaABAg,@theboy_withthe_smile,The duo of Steve and Dustin is back yeah i am so happy!!,17,2025-12-15T13:59:13Z,0.0,0.596,0.404,0.7768,0.0011550197377800941,0.007229445036500692,0.9916154742240906,positive,positive,positive
18515,UgwwmvtFVO5t-Y6SieZ4AaABAg,@Charon-z6k,Pls dont die steve,0,2025-12-15T13:59:13Z,0.0,0.31,0.69,0.534,0.285785973072052,0.6242942214012146,0.08991985768079758,positive,neutral,positive
18516,UgwMH93jvFtY9I7u7_54AaABAg,@Rejectedscooper,Hopefully volume 2 fills the void that welcome to derry left,0,2025-12-15T13:59:11Z,0.0,0.584,0.416,0.6908,0.011614739894866943,0.330243319272995,0.6581419110298157,positive,positive,negative
18517,UgyDyM6JA4BvDZ1JbtR4AaABAg,@jenitaj254,"At last We gonna see the Prime Steve & Dustin😎, again💯",0,2025-12-15T13:59:11Z,0.0,1.0,0.0,0.0,0.0022952714934945107,0.19911396503448486,0.7985907196998596,neutral,positive,positive
18518,UgxL9ymeTnr-zOBu0sd4AaABAg,@Rabbabino,"nono, you cant be saying ""you die, i die"". i will NOT accept that",0,2025-12-15T13:59:10Z,0.378,0.622,0.0,-0.7256,0.9478767514228821,0.04766321927309036,0.004460028372704983,negative,negative,negative
18519,UgxC_4GosTmN1gbTqFR4AaABAg,@_ambrish_,Charles Leclerc is gonna bring a masterpiece!!!!,1,2025-12-15T13:59:08Z,0.0,1.0,0.0,0.0,0.0017266500508412719,0.03624144569039345,0.9620318412780762,neutral,positive,positive
18520,UgyFwWCdX5I69tnPc4B4AaABAg,@VishnuBhasi-o6z,"I fking dare...
Note Steve",0,2025-12-15T13:59:06Z,0.0,1.0,0.0,0.0,0.8704867959022522,0.11742633581161499,0.012086819857358932,neutral,negative,positive
18521,UgxkDD7vl_u1wRSm8Jp4AaABAg,@sreenandabiny2095,"To Netflix ,If any of them  die ,  swear on Dustin's mother you are so dead",12,2025-12-15T13:59:05Z,0.469,0.531,0.0,-0.8908,0.879591166973114,0.1116289272904396,0.008779995143413544,negative,negative,negative
18522,UgwbycHIcP45GAhr8414AaABAg,@randomyoutuber0524,Knowing Millie has solo scenes filmed in Iceland makes me think Eleven is going to pass away,5,2025-12-15T13:59:05Z,0.0,1.0,0.0,0.0,0.4895343780517578,0.48480460047721863,0.02566102333366871,neutral,negative,negative
18523,Ugy_HgsoR4cvJG78jDN4AaABAg,@shhhbedumb,"How many times have you watched this?
Me : Yes",0,2025-12-15T13:59:01Z,0.0,0.748,0.252,0.4019,0.03405537083745003,0.8246298432350159,0.1413147747516632,positive,neutral,positive
18524,UgwiAg5VyvmVg9kjyL14AaABAg,@DesiNutCraft,Who Listening Running on the hill all time after Stranger Things,2,2025-12-15T13:59:00Z,0.0,1.0,0.0,0.0,0.009257122874259949,0.8652904629707336,0.12545230984687805,neutral,neutral,positive
18525,UgyuHay4XBKwpmgpqER4AaABAg,@ItsSoYuri,IM SCARED AND CANT WAIT,0,2025-12-15T13:58:59Z,0.42,0.58,0.0,-0.4404,0.4738858640193939,0.2837296426296234,0.24238456785678864,negative,negative,negative
18526,Ugw9kDVGsBXlHrqEINF4AaABAg,@ravishrds,"You die, I die... please don't",0,2025-12-15T13:58:58Z,0.424,0.326,0.25,-0.3818,0.7263811826705933,0.2511082887649536,0.02251051366329193,negative,negative,negative
18527,Ugw02rgjDjN3Fuf875l4AaABAg,@AnshulKadu,"Chill guys, ""You die, I die"" is certainly a red herring",0,2025-12-15T13:58:58Z,0.481,0.37,0.148,-0.7506,0.6457114219665527,0.3215634226799011,0.032725151628255844,negative,negative,negative
18528,UgytYb444KQLnTUHIe54AaABAg,@SM-dh6tp,wtf this insane i’m gonna cry i have chills throughout my body words can’t even begin explain how these 2 mins 13 secs made me feel,2,2025-12-15T13:58:57Z,0.314,0.686,0.0,-0.8625,0.6850496530532837,0.20506137609481812,0.1098889410495758,negative,negative,negative
18529,UgzmoeX72ImgdZQZY914AaABAg,@faxmilys,"El, kali and Will?

Henry you're so cooked.",9,2025-12-15T13:58:56Z,0.0,1.0,0.0,0.0,0.533150315284729,0.4127121567726135,0.05413755401968956,neutral,negative,positive
18530,Ugz1s8iCpkt-c5qpf3x4AaABAg,@DinuDukes,"Will fans like here 
👇",1,2025-12-15T13:58:56Z,0.0,0.545,0.455,0.3612,0.010615181177854538,0.5458164811134338,0.44356828927993774,positive,neutral,positive
18531,Ugxi-afbog0gEeMHRBB4AaABAg,@manikumar-vd1gq,yeah steve is dying 😭😭😭😭,0,2025-12-15T13:58:55Z,0.0,0.645,0.355,0.296,0.7687020301818848,0.19978421926498413,0.03151364624500275,positive,negative,negative
18532,UgytfzvpgOhnfCq7mSZ4AaABAg,@Aashishthakur01,Woahh💀,0,2025-12-15T13:58:54Z,0.0,1.0,0.0,0.0,0.3623317778110504,0.38885024189949036,0.24881796538829803,neutral,neutral,negative
18533,UgxUQhvLBoTgSTjuPdx4AaABAg,@ev2570,"My theory after hearing others is that elevn will have to go back in time to before the opening of the portal, in order to save everyone from ehat happened after. we can see time gets involved in the end... 
OR maybe she has to get herself on the other side to close it, which would be a change.",0,2025-12-15T13:58:54Z,0.0,0.947,0.053,0.4939,0.09663428366184235,0.8201978802680969,0.08316788077354431,positive,neutral,negative
18534,UgxSfj-TCJlpDv3l-CZ4AaABAg,@youraveragedillon,Only 3 episodes? This is gonna be nuts. Can't wait to see Kali again.,0,2025-12-15T13:58:53Z,0.161,0.839,0.0,-0.3182,0.0038752481341362,0.013788898475468159,0.9823358654975891,negative,positive,positive
18535,UgwSvP5pNdScxPhIzRR4AaABAg,@anubhavbiswas8764,You die......I die 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,0,2025-12-15T13:58:51Z,0.565,0.435,0.0,-0.5994,0.8139271140098572,0.16574423015117645,0.020328683778643608,negative,negative,negative
18536,Ugw6lcNBGDISRVAIFtZ4AaABAg,@RuhdevRampersud-ud2bi,I Hope Duffer Brothers. Make This 😭😭 1:36,0,2025-12-15T13:58:50Z,0.0,0.674,0.326,0.4404,0.07969578355550766,0.5117537975311279,0.4085504412651062,positive,neutral,positive
18537,UgzbodGpxBldFL8-9ud4AaABAg,@Gabygracey,"Nah, you can’t deny how much fast you tapped on this",36,2025-12-15T13:58:50Z,0.297,0.703,0.0,-0.4215,0.16086363792419434,0.7263414263725281,0.11279495060443878,negative,neutral,negative
18538,UgxzUDTNTE8CElDHzld4AaABAg,@what_do_u_want3-p6m,0:31 guys don't U thing this scene is similar to Dark🙂??!!???!!!,22,2025-12-15T13:58:49Z,0.0,1.0,0.0,0.0,0.09385737031698227,0.7762642502784729,0.12987832725048065,neutral,neutral,negative
18539,UgwcP5vZ_om9cKxWfal4AaABAg,@Undercoverkitkat8000,under 20 minute gang,0,2025-12-15T13:58:47Z,0.0,1.0,0.0,0.0,0.07470725476741791,0.815223217010498,0.11006955802440643,neutral,neutral,negative
18540,UgwK5MeMTrs88q3TxsZ4AaABAg,@mdhasan-bt9mb,GOD particle from DARK is back??  Time Travel? 🕛🕧🕟⏱️🌑🌑,0,2025-12-15T13:58:46Z,0.0,0.703,0.297,0.5224,0.1393425315618515,0.7061052918434143,0.15455220639705658,positive,neutral,negative
18541,UgxtNCjwu5fhyIXEqfJ4AaABAg,@Percy_jackson-lover,AHHHHHHHHHHHHHHHH,0,2025-12-15T13:58:45Z,0.0,1.0,0.0,0.0,0.029700839892029762,0.20060135424137115,0.7696978449821472,neutral,positive,negative
18542,UgzjV3lBRiMyQ5eGdnl4AaABAg,@fmmeetsf1,"""you die i die"" NO WHY DOES SOMEONE HAVE TO DIE",0,2025-12-15T13:58:45Z,0.719,0.281,0.0,-0.9466,0.9299493432044983,0.06439901143312454,0.0056516919285058975,negative,negative,negative
18543,UgxYhRu_c9CvaUQY0p94AaABAg,@sheikhrekibuzzaman,"🗣️""You die, I die""",0,2025-12-15T13:58:44Z,0.886,0.114,0.0,-0.8316,0.5898368954658508,0.37527355551719666,0.03488956764340401,negative,negative,negative
18544,UgwhlpVVnARdk4j2Mv54AaABAg,@tvdforever5147,"Nahh, I'm not watching the trailer. I want every bit of it to be special when I watch the season.",0,2025-12-15T13:58:41Z,0.0,0.8,0.2,0.4588,0.14002233743667603,0.5106736421585083,0.34930405020713806,positive,neutral,negative
18545,Ugxoch0TOi1GZ9-88kh4AaABAg,@aakarshsaxena1039,"The way Steve & Dustin recreated that scene ""You die, I die"" 😭💔",118,2025-12-15T13:58:39Z,0.464,0.536,0.0,-0.8316,0.5344371199607849,0.40696030855178833,0.05860261619091034,negative,negative,positive
18546,UgxQ9ALL_xE5hmc3xyZ4AaABAg,@Bothe55,How wonderful!!!!,0,2025-12-15T13:58:38Z,0.0,1.0,0.0,0.0,0.004060056991875172,0.02127010188996792,0.9746698141098022,neutral,positive,positive
18547,Ugw2Bgbl0lW-89M9PKB4AaABAg,@GiovannaDeBiasi,Epic!!,0,2025-12-15T13:58:38Z,0.0,1.0,0.0,0.0,0.022136250510811806,0.17070412635803223,0.8071596026420593,neutral,positive,positive
18548,Ugw1bjJsnaesx08fcIJ4AaABAg,@СофьяИльина-н7х,dris'nya,0,2025-12-15T13:58:38Z,0.0,1.0,0.0,0.0,0.2069627195596695,0.6214037537574768,0.1716335415840149,neutral,neutral,positive
18549,Ugz8aXcBFkqzTalv4tB4AaABAg,@Clip_0_0,"""You die, I die""",0,2025-12-15T13:58:37Z,0.886,0.114,0.0,-0.8316,0.638212263584137,0.32670384645462036,0.035083919763565063,negative,negative,negative
18550,Ugz6Hl2uG8Qa9nWT8-Z4AaABAg,@HANAA___1-f1e,Does vecna had a glowup again🤔,0,2025-12-15T13:58:37Z,0.0,1.0,0.0,0.0,0.02286149188876152,0.8754190802574158,0.10171934962272644,neutral,neutral,positive
18551,UgyIS3ysDAdj3XOlAdd4AaABAg,@sabeens-podcast,“if you die i die” NOOOOO,0,2025-12-15T13:58:37Z,0.494,0.506,0.0,-0.5994,0.8615349531173706,0.1253407746553421,0.0131243159994483,negative,negative,negative
18552,UgxDSS79WgJCBIRZ4HV4AaABAg,@Abhigna-r1w,Broooo... Please don't let any of em die😭,0,2025-12-15T13:58:35Z,0.0,0.753,0.247,0.3182,0.8028571009635925,0.17780157923698425,0.01934133470058441,positive,negative,negative
18553,Ugx7f2rEMsZczfqV3ll4AaABAg,@Izzy_380_ISD,If anyone die we fighting,0,2025-12-15T13:58:35Z,0.681,0.319,0.0,-0.7506,0.6613820791244507,0.31398919224739075,0.024628734216094017,negative,negative,negative
18554,Ugwwd2zZKnzqu0iuCEd4AaABAg,@Gaming-SHORT2010,"""You die, I die ""
Reunion 🥰🥰🥰🥰",44,2025-12-15T13:58:35Z,0.722,0.278,0.0,-0.8316,0.028323013335466385,0.13115347921848297,0.8405235409736633,negative,positive,negative
18555,UgwaYXo65kqhD59VOyt4AaABAg,@heistsz,1:08 WILL BEING VECNA'D?!?!,0,2025-12-15T13:58:35Z,0.0,1.0,0.0,0.0,0.06682310998439789,0.8542881608009338,0.07888869941234589,neutral,neutral,negative
18556,UgwmwtlevF_AqbNRPSp4AaABAg,@iampacific7,Like button for Steve Harrington ❤❤,1,2025-12-15T13:58:33Z,0.0,0.667,0.333,0.3612,0.0016501288628205657,0.06542438268661499,0.9329254031181335,positive,positive,positive
18557,UgyC4EBEZ1MvXvDq59V4AaABAg,@Coreaid,Yay,0,2025-12-15T13:58:32Z,0.0,0.0,1.0,0.5267,0.04763055965304375,0.34047022461891174,0.6118992567062378,positive,positive,positive
18558,UgwvVbFH78zpHoo4TgF4AaABAg,@jeejeemae,Joyce holding Will 😭 he might be Will the Sorcerer but he will always be her baby boy first <3,0,2025-12-15T13:58:29Z,0.0,0.824,0.176,0.5927,0.01075098104774952,0.3579862117767334,0.6312628388404846,positive,positive,positive
18559,UgzyAS-kRu8g3Y-HyER4AaABAg,@minoshi7215,0:54 MOTHER NANCYYYY,0,2025-12-15T13:58:30Z,0.0,1.0,0.0,0.0,0.11201828718185425,0.7339540719985962,0.15402758121490479,neutral,neutral,positive
18560,Ugyw0W7K0hxoUCQkv3J4AaABAg,@aaimansabharwal5201,OH YES!!,0,2025-12-15T13:58:29Z,0.0,0.233,0.767,0.508,0.009601595811545849,0.08106965571641922,0.9093287587165833,positive,positive,positive
18561,Ugzdzi3BBgpJ3eKTCnJ4AaABAg,@Notskee,1:36 “if you die I die” 😢,0,2025-12-15T13:58:29Z,0.494,0.506,0.0,-0.5994,0.8739032745361328,0.11537469923496246,0.010722092352807522,negative,negative,negative
18562,Ugw0lCwO4T_Vxo1TVNN4AaABAg,@TK7EDITS,1:36 this is giving me negative feeling😭😭,0,2025-12-15T13:58:28Z,0.333,0.45,0.216,-0.3182,0.9469160437583923,0.046655941754579544,0.00642804242670536,negative,negative,negative
18563,Ugwv_kW8sDO6hUmnTeN4AaABAg,@renniegeorge9,THIS IS SO EPIC OML I’M SO EXCITED,0,2025-12-15T13:58:26Z,0.0,0.722,0.278,0.4005,0.0023872279562056065,0.01033654622733593,0.9872762560844421,positive,positive,positive
18564,Ugw1IOLEqUSpJpLxNpl4AaABAg,@sujeetbanerjee8220,Both of you don't die 😑,0,2025-12-15T13:58:25Z,0.0,0.56,0.44,0.4847,0.6338105201721191,0.3379971981048584,0.02819226309657097,positive,negative,positive
18565,UgziTjVz9vEzHSYu3q14AaABAg,@shlomoaziz411,God has a Mother ? strange,0,2025-12-15T13:58:24Z,0.305,0.339,0.356,0.0772,0.2606462240219116,0.6564562916755676,0.08289751410484314,positive,neutral,negative
18566,Ugx6PQepT5-A-jn_eAN4AaABAg,@xenotl04,15 mins in ahh watch,0,2025-12-15T13:58:23Z,0.0,1.0,0.0,0.0,0.05859333276748657,0.8568329811096191,0.08457375317811966,neutral,neutral,negative
18567,UgzQBjgV_OwHzP1zgKB4AaABAg,@talynskii,"„You die, I die“ please don’t 😭",0,2025-12-15T13:58:21Z,0.424,0.326,0.25,-0.3818,0.7461070418357849,0.22618547081947327,0.02770751342177391,negative,negative,negative
18568,UgxIU5Bxh9cofA0ELjl4AaABAg,@antreadssje8e83,nooooo my stevie boy😢😭😭🙏🙏🙏,0,2025-12-15T13:58:20Z,0.0,1.0,0.0,0.0,0.12452901899814606,0.37313586473464966,0.5023350715637207,neutral,positive,negative
18569,UgyqtGxqIXFeD7bpe114AaABAg,@sunnywalker3299,O M G 😳 I can't wait 🔥🔥🔥🔥🔥👌👌👌,0,2025-12-15T13:58:20Z,0.0,1.0,0.0,0.0,0.0032630106434226036,0.015560520812869072,0.9811764359474182,neutral,positive,positive
18570,UgyC0C6hYJI54993gPh4AaABAg,@soulxseries,DAMNNNNNNN,0,2025-12-15T13:58:19Z,0.0,1.0,0.0,0.0,0.5173673033714294,0.37493765354156494,0.10769505053758621,neutral,negative,negative
18571,UgzkQUpLIBi0mFIf2r54AaABAg,@rezwana_raka,Felt goosebump while watching this trailer. 😮,11,2025-12-15T13:58:17Z,0.0,1.0,0.0,0.0,0.14916056394577026,0.3883574903011322,0.46248191595077515,neutral,positive,negative
18572,UgxRWqU3yEtPYewCuiR4AaABAg,@sruthis541,“Everything we have ever assumed about the upside down was dead wrong” ?!? I’m so curioussss what is it?!?,1,2025-12-15T13:58:16Z,0.245,0.755,0.0,-0.781,0.7049223780632019,0.26270610094070435,0.03237151727080345,negative,negative,negative
18573,UgxWItF1e6H16n-yvOd4AaABAg,@thakurashwin26,1:15 who is there?,8,2025-12-15T13:58:16Z,0.0,1.0,0.0,0.0,0.04437410831451416,0.8761549592018127,0.07947090268135071,neutral,neutral,negative
18574,Ugzq9EjlT9oNRRSCi214AaABAg,@gagansingh-i8w,"I AM LITRALLY STEAVE HARINGTON IN MY SCHOOL,I POOP ON MY TEACHERS FACE HEHEEE",0,2025-12-15T13:58:15Z,0.0,1.0,0.0,0.0,0.269885390996933,0.5178285241127014,0.21228602528572083,neutral,neutral,negative
18575,UgyQwfhB4Oej3AXo5HB4AaABAg,@herryjulianto8720,After am finish stranger things i hope one Piece got 5 or 6 season like this,0,2025-12-15T13:58:15Z,0.0,0.671,0.329,0.6597,0.015033633448183537,0.5627098083496094,0.42225655913352966,positive,neutral,negative
18576,UgyJjBFCdHOMG9LmopV4AaABAg,@alexandrryt,🔥🔥,1,2025-12-15T13:58:14Z,0.0,1.0,0.0,0.0,0.06659862399101257,0.31778684258461,0.6156145334243774,neutral,positive,negative
18577,UgwjyRSNlZ1IqXWbwC54AaABAg,@A_aishu-01a,"You die, I die🥹",0,2025-12-15T13:58:14Z,0.661,0.339,0.0,-0.5994,0.7096320390701294,0.25887107849121094,0.031496938318014145,negative,negative,negative
18578,Ugz8cCyaql5jV2RFVWx4AaABAg,@scoobyinsaan3.071,Yeah❤,1,2025-12-15T13:58:14Z,0.0,1.0,0.0,0.0,0.0054854657500982285,0.15463495254516602,0.83987957239151,neutral,positive,negative
18579,UgxRQHTUL9-zeCBN64t4AaABAg,@LeonixGoodguy2,if they dont bring back the mind flayer im done for good with this,0,2025-12-15T13:58:13Z,0.0,0.818,0.182,0.4404,0.5260626673698425,0.3950110971927643,0.07892625033855438,positive,negative,negative
18580,UgzcLQcpyOoPiNFjNIV4AaABAg,@Meqp0,WILL EMBRACING HIS POWERS LETS FREAKING GOOO,0,2025-12-15T13:58:12Z,0.318,0.682,0.0,-0.4215,0.38054195046424866,0.4074974060058594,0.2119605839252472,negative,neutral,positive
18581,UgxoGzZS0bDvebI4cpV4AaABAg,@JamesWright-f4o,I managed to get here 2 mins after it was released!,0,2025-12-15T13:58:12Z,0.0,1.0,0.0,0.0,0.008271211758255959,0.33203014731407166,0.6596986651420593,neutral,positive,positive
18582,UgzNo4TzyeBEZ7LHKrJ4AaABAg,@Hetsercy,"You die,I die",0,2025-12-15T13:58:11Z,0.661,0.339,0.0,-0.5994,0.6875948309898376,0.27938053011894226,0.03302465006709099,negative,negative,negative
18583,Ugxt9SrcV_YxMFB5sw94AaABAg,@user-wd3jx9rl8p,"""You die, I die.""

If they die, I die.",0,2025-12-15T13:58:10Z,0.745,0.255,0.0,-0.9136,0.7201004028320312,0.2596484422683716,0.020251162350177765,negative,negative,negative
18584,UgxFetSWQkU9zu8eXHV4AaABAg,@STORYXSTUDIO-l4n,i am crying,0,2025-12-15T13:58:10Z,0.756,0.244,0.0,-0.4767,0.5828262567520142,0.27547577023506165,0.1416979283094406,negative,negative,negative
18585,Ugx7TySEnp4nkTQhcfl4AaABAg,@dipankardas7874,"You Die , I die
Hell noooo 😢",0,2025-12-15T13:58:08Z,0.861,0.139,0.0,-0.9246,0.8714993000030518,0.11473987251520157,0.01376075204461813,negative,negative,negative
18586,Ugz2pEDkBFc5QAQ1wpZ4AaABAg,@siddmuxic,This is going to be EPIC❤,1,2025-12-15T13:58:08Z,0.0,1.0,0.0,0.0,0.0014146578032523394,0.012442461214959621,0.9861429333686829,neutral,positive,positive
18587,Ugw9j7tq4DJvlJ0cGgN4AaABAg,@haruko028,NO WAYYYY BROOOOOOO 15 MINS AGO,0,2025-12-15T13:58:07Z,0.37,0.63,0.0,-0.4466,0.7685572504997253,0.20890361070632935,0.02253914251923561,negative,negative,negative
18588,UgzcRtlKxFYgiVaNjVV4AaABAg,@OhDam657,less than a hour,0,2025-12-15T13:58:06Z,0.0,1.0,0.0,0.0,0.20124678313732147,0.6995313763618469,0.09922189265489578,neutral,neutral,negative
18589,UgzbsAdC4XlxpLJt2Op4AaABAg,@my1mcfc,I die😢,0,2025-12-15T13:58:06Z,0.0,1.0,0.0,0.0,0.865608811378479,0.11080437898635864,0.023586807772517204,neutral,negative,negative
18590,UgyXt6vi0iZIJ-BXYF94AaABAg,@Harsimranhar,It started with will and also end with william😮‍💨🤯,0,2025-12-15T13:58:06Z,0.0,1.0,0.0,0.0,0.07961605489253998,0.8362686038017273,0.08411534875631332,neutral,neutral,positive
18591,UgyvPByh7DPKfq0guKl4AaABAg,@catchthevibeluv,😭😭it's soo goodddd guysss.. I can't wait  for volume 2 . Now !!,1,2025-12-15T13:58:04Z,0.0,1.0,0.0,0.0,0.0018996249418705702,0.006050747819244862,0.9920496344566345,neutral,positive,positive
18592,UgwYJ_kYfdJHDAdJzpV4AaABAg,@meetrana221,"My prediction who's going to sacrifice themselves:
1. Max (to save Holly)
2. Mike (to save Eleven)
3. Jonathan (to save Steve or Nancy)
4. Joyce (to save Will)",1,2025-12-15T13:58:00Z,0.0,0.661,0.339,0.9153,0.11199573427438736,0.8407133221626282,0.047290947288274765,positive,neutral,positive
18593,UgwHVQ9elTx1brIE9sl4AaABAg,@roushanrathore,"You die, I die 😢 please don't die",5,2025-12-15T13:57:59Z,0.731,0.125,0.144,-0.886,0.8627577424049377,0.12178641557693481,0.015455852262675762,negative,negative,positive
18594,Ugzq-HnkH1f9MBYRe254AaABAg,@Gonnaynodaethat,OH MY FUDGING GAWDDDD,0,2025-12-15T13:57:56Z,0.0,1.0,0.0,0.0,0.6768673658370972,0.21637611091136932,0.10675659030675888,neutral,negative,negative
18595,UgwEoGEOEhZZGIW_WZZ4AaABAg,@Cravecinematrix11,Vecna Peak Scene 1:46 Omg 😳😳,47,2025-12-15T13:57:55Z,0.0,1.0,0.0,0.0,0.23866352438926697,0.5969900488853455,0.164346382021904,neutral,neutral,negative
18596,UgyXEwwss8zuvPG8EZF4AaABAg,@Steve123-d2c,Now Stranger things >>>>> all webseries 💯💪🔥💥☠️📈,1,2025-12-15T13:57:54Z,0.0,1.0,0.0,0.0,0.024700328707695007,0.6074780225753784,0.367821604013443,neutral,neutral,negative
18597,UgzMCZOTI8GN9FSzE8F4AaABAg,@kookie_809,"""you die, i die""

if you touch dustin or steve or mike istg",0,2025-12-15T13:57:53Z,0.438,0.562,0.0,-0.8316,0.502788782119751,0.4696054756641388,0.027605779469013214,negative,negative,negative
